Station Name,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag
TORONTO CITY CENTRE,2017,6,20,,23.8,,11.9,,17.9,,,M,,M,11.7,,,
TORONTO CITY CENTRE,2017,6,21,,,,,,,,,,,,,,,
TORONTO CITY CENTRE,2017,6,22,,21.2,,12.9,,17.1,,,M,,M,10.9,,,
TORONTO CITY CENTRE,2017,6,23,,24.5,,16.8,,20.7,,,M,,M,28.6,,,
TORONTO CITY CENTRE,2017,6,24,,24.7,,13.1,,18.9,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,6,25,,21.3,,12.3,,16.8,,,M,,M,2.0,,,
TORONTO CITY CENTRE,2017,6,26,,,,,,,,,,,,,,,
TORONTO CITY CENTRE,2017,6,27,,21.2,,11.2,,16.2,,,M,,M,2.0,,,
TORONTO CITY CENTRE,2017,6,28,,,,,,,,,,,,,,,
TORONTO CITY CENTRE,2017,6,29,,22.9,,13.5,,18.2,,,M,,M,4.4,,,
TORONTO CITY CENTRE,2017,6,30,,21.6,,14.9,,18.3,,,M,,M,8.9,,,
TORONTO CITY CENTRE,2017,7,1,,21.3,,14.8,,18.1,,,M,,M,4.5,,,
TORONTO CITY CENTRE,2017,7,2,,27.4,,12.9,,20.2,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,7,3,,23.0,,14.1,,18.6,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,7,4,,24.6,,16.6,,20.6,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,7,5,,23.4,,15.7,,19.6,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,7,6,,28.5,,16.4,,22.5,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,7,7,,26.5,,18.2,,22.4,,,M,,M,7.0,,,
TORONTO CITY CENTRE,2017,7,8,,24.6,,15.8,,20.2,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,7,9,,24.5,,15.4,,20.0,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,7,10,,22.5,,15.9,,19.2,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,7,11,,26.4,,15.3,,20.9,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,7,12,,,,,,,,,,,,,,,
TORONTO CITY CENTRE,2017,7,13,,18.8,,15.7,,17.3,,,M,,M,11.5,,,
TORONTO CITY CENTRE,2017,7,14,,,,,,,,,,,,,,,
TORONTO CITY CENTRE,2017,7,15,,26.5,,18.0,,22.3,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,7,16,,24.1,,17.4,,20.8,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,7,17,,23.4,,19.4,,21.4,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,7,18,,25.8,,18.6,,22.2,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,7,19,,30.1,,19.7,,24.9,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,7,20,,21.2,,16.6,,18.9,,,M,,M,17.6,,,
TORONTO CITY CENTRE,2017,7,21,,30.1,,19.1,,24.6,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,7,22,,,,,,,,,,,,,,,
TORONTO CITY CENTRE,2017,7,23,,,,,,,,,,,,,,,
TORONTO CITY CENTRE,2017,7,24,,,,,,,,,,,,,,,
TORONTO CITY CENTRE,2017,7,25,,21.9,,16.7,,19.3,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,7,26,,,,,,,,,,,,,,,
TORONTO CITY CENTRE,2017,7,27,,25.7,,19.5,,22.6,,,M,,M,7.6,,,
TORONTO CITY CENTRE,2017,7,28,,23.1,,18.1,,20.6,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,7,29,,27.0,,18.1,,22.6,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,7,30,,30.7,,20.4,,25.6,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,7,31,,27.0,,19.1,,23.1,,,M,,M,0.8,,,
TORONTO CITY CENTRE,2017,8,1,,28.0,,19.9,,24.0,,,M,,M,2.3,,,
TORONTO CITY CENTRE,2017,8,2,,27.4,,19.3,,23.4,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,8,3,,26.6,,19.9,,23.3,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,8,4,,25.6,,17.9,,21.8,,,M,,M,9.4,,,
TORONTO CITY CENTRE,2017,8,5,,22.4,,12.5,,17.5,,,M,,M,1.0,,,
TORONTO CITY CENTRE,2017,8,6,,23.0,,12.3,,17.7,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,8,7,,20.0,,14.3,,17.2,,,M,,M,1.0,,,
TORONTO CITY CENTRE,2017,8,8,,25.3,,15.0,,20.2,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,8,9,,24.3,,15.0,,19.7,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,8,10,,23.9,,15.7,,19.8,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,8,11,,23.6,,16.9,,20.3,,,M,,M,2.5,,,
TORONTO CITY CENTRE,2017,8,12,,24.5,,15.8,,20.2,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,8,13,,24.2,,14.5,,19.4,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,8,14,,24.0,,15.9,,20.0,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,8,15,,,,,,,,,,,,,,,
TORONTO CITY CENTRE,2017,8,16,,22.5,,17.7,,20.1,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,8,17,,22.8,,18.5,,20.7,,,M,,M,8.7,,,
TORONTO CITY CENTRE,2017,8,18,,26.0,,20.1,,23.1,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,8,19,,26.0,,17.3,,21.7,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,8,20,,24.2,,16.6,,20.4,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,8,21,,26.1,,17.6,,21.9,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,8,22,,26.2,,14.8,,20.5,,,M,,M,2.0,,,
TORONTO CITY CENTRE,2017,8,23,,24.1,,11.6,,17.9,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,8,24,,19.6,,11.1,,15.4,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,8,25,,20.3,,11.6,,16.0,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,8,26,,21.0,,11.6,,16.3,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,8,27,,20.8,,12.6,,16.7,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,8,28,,21.8,,16.5,,19.2,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,8,29,,21.1,,17.1,,19.1,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,8,30,,21.9,,13.7,,17.8,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,8,31,,20.1,,12.9,,16.5,,,M,,M,1.4,,,
TORONTO CITY CENTRE,2017,9,1,,16.9,,10.8,,13.9,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,9,2,,18.8,,10.8,,14.8,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,9,3,,21.7,,15.0,,18.4,,,M,,M,6.0,,,
TORONTO CITY CENTRE,2017,9,4,,,,,,,,,,,,,,,
TORONTO CITY CENTRE,2017,9,5,,20.1,,13.8,,17.0,,,M,,M,10.2,,,
TORONTO CITY CENTRE,2017,9,6,,20.0,,12.3,,16.2,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,9,7,,19.3,,12.3,,15.8,,,M,,M,5.5,,,
TORONTO CITY CENTRE,2017,9,8,,18.9,,11.8,,15.4,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,9,9,,17.2,,9.4,,13.3,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,9,10,,18.2,,9.6,,13.9,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,9,11,,21.3,,10.4,,15.9,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,9,12,,22.5,,12.7,,17.6,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,9,13,,20.8,,12.0,,16.4,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,9,14,,24.4,,16.4,,20.4,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,9,15,,24.5,,18.1,,21.3,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,9,16,,,,,,,,,,,,,,,
TORONTO CITY CENTRE,2017,9,17,,,,,,,,,,,,,,,
TORONTO CITY CENTRE,2017,9,18,,24.0,,17.4,,20.7,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,9,19,,23.9,,19.3,,21.6,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,9,20,,22.8,,19.7,,21.3,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,9,21,,24.7,,18.0,,21.4,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,9,22,,25.0,,18.3,,21.7,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,9,23,,27.5,,18.1,,22.8,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,9,24,,28.0,,20.5,,24.3,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,9,25,,,M,20.3,E,,M,,M,,M,,M,,
TORONTO CITY CENTRE,2017,9,26,,,M,20.8,E,,M,,M,,M,,M,,
TORONTO CITY CENTRE,2017,9,27,,,M,,M,,M,,M,,M,,M,,
TORONTO CITY CENTRE,2017,9,28,,,,,,,,,,,,,,,
TORONTO CITY CENTRE,2017,9,29,,19.1,,9.8,,14.5,,,M,,M,2.7,,,
TORONTO CITY CENTRE,2017,9,30,,,,,,,,,,,,,,,
TORONTO CITY CENTRE,2017,10,1,,16.8,,6.5,,11.7,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,10,2,,18.3,,11.5,,14.9,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,10,3,,22.0,,12.8,,17.4,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,10,4,,23.1,,13.9,,18.5,,,M,,M,8.1,,,
TORONTO CITY CENTRE,2017,10,5,,22.5,,12.0,,17.3,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,10,6,,19.0,,15.4,,17.2,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,10,7,,23.5,,17.4,,20.5,,,M,,M,3.9,,,
TORONTO CITY CENTRE,2017,10,8,,,,,,,,,,,,,,,
TORONTO CITY CENTRE,2017,10,9,,19.6,,14.7,,17.2,,,M,,M,15.8,,,
TORONTO CITY CENTRE,2017,10,10,,21.9,,13.2,,17.6,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,10,11,,14.7,,8.1,,11.4,,,M,,M,1.8,,,
TORONTO CITY CENTRE,2017,10,12,,15.6,,9.7,,12.7,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,10,13,,18.7,,14.8,,16.8,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,10,14,,18.3,,14.0,,16.2,,,M,,M,7.3,,,
TORONTO CITY CENTRE,2017,10,15,,22.0,,8.4,,15.2,,,M,,M,5.2,,,
TORONTO CITY CENTRE,2017,10,16,,10.6,,4.1,,7.4,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,10,17,,18.3,,6.1,,12.2,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,10,18,,19.2,,11.4,,15.3,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,10,19,,20.9,,11.6,,16.3,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,10,20,,18.5,,9.2,,13.9,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,10,21,,18.2,,9.9,,14.1,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,10,22,,19.5,,12.4,,16.0,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,10,23,,18.0,,14.0,,16.0,,,M,,M,8.5,,,
TORONTO CITY CENTRE,2017,10,24,,16.5,,10.1,,13.3,,,M,,M,0.8,,,
TORONTO CITY CENTRE,2017,10,25,,11.5,,6.0,,8.8,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,10,26,,11.5,,2.9,,7.2,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,10,27,,14.3,,4.2,,9.3,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,10,28,,13.2,,4.6,,8.9,,,M,,M,5.7,,,
TORONTO CITY CENTRE,2017,10,29,,8.9,,5.1,,7.0,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,10,30,,9.8,,6.0,,7.9,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,10,31,,8.7,,5.0,,6.9,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,11,1,,7.1,,4.7,,5.9,,,M,,M,1.4,,,
TORONTO CITY CENTRE,2017,11,2,,14.1,,6.7,,10.4,,,M,,M,9.2,,,
TORONTO CITY CENTRE,2017,11,3,,12.2,,4.0,,8.1,,,M,,M,1.5,,,
TORONTO CITY CENTRE,2017,11,4,,,,,,,,,,,,,,,
TORONTO CITY CENTRE,2017,11,5,,14.9,,8.2,,11.6,,,M,,M,12.8,,,
TORONTO CITY CENTRE,2017,11,6,,12.9,,4.9,,8.9,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,11,7,,6.6,,3.5,,5.1,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,11,8,,,,,,,,,,,,,,,
TORONTO CITY CENTRE,2017,11,9,,,,,,,,,,,,,,,
TORONTO CITY CENTRE,2017,11,10,,,,,,,,,,,,,,,
TORONTO CITY CENTRE,2017,11,11,,2.6,,-6.2,,-1.8,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,11,12,,5.8,,1.9,,3.9,,,M,,M,1.7,,,
TORONTO CITY CENTRE,2017,11,13,,,,,,,,,,,,,,,
TORONTO CITY CENTRE,2017,11,14,,6.7,,3.2,,5.0,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,11,15,,7.7,,3.5,,5.6,,,M,,M,1.9,,,
TORONTO CITY CENTRE,2017,11,16,,,,,,,,,,,,,,,
TORONTO CITY CENTRE,2017,11,17,,,,,,,,,,,,,,,
TORONTO CITY CENTRE,2017,11,18,,8.4,,2.9,,5.7,,,M,,M,18.2,,,
TORONTO CITY CENTRE,2017,11,19,,5.4,,-1.0,,2.2,,,M,,M,1.0,,,
TORONTO CITY CENTRE,2017,11,20,,6.5,,0.1,,3.3,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,11,21,,9.9,,3.6,,6.8,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,11,22,,3.9,,-2.0,,1.0,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,11,23,,4.3,,-0.2,,2.1,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,11,24,,8.3,,2.6,,5.5,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,11,25,,,,,,,,,,,,,,,
TORONTO CITY CENTRE,2017,11,26,,,,,,,,,,,,,,,
TORONTO CITY CENTRE,2017,11,27,,5.1,,0.7,,2.9,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,11,28,,13.9,,2.2,,8.1,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,11,29,,11.5,,0.3,,5.9,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,11,30,,7.1,,1.8,,4.5,,,M,,M,2.5,,,
TORONTO CITY CENTRE,2017,12,1,,7.8,,0.9,,4.4,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,12,2,,6.9,,0.9,,3.9,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,12,3,,6.3,,0.0,,3.2,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,12,4,,9.2,,0.2,,4.7,,,M,,M,2.3,,,
TORONTO CITY CENTRE,2017,12,5,,9.6,,1.0,,5.3,,,M,,M,6.0,,,
TORONTO CITY CENTRE,2017,12,6,,4.2,,-0.8,,1.7,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,12,7,,1.0,,-2.0,,-0.5,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,12,8,,1.7,,-2.4,,-0.4,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,12,9,,2.0,,-1.7,,0.2,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,12,10,,-0.4,,-2.6,,-1.5,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,12,11,,-1.3,,-5.8,,-3.6,,,M,,M,1.4,,,
TORONTO CITY CENTRE,2017,12,12,,-0.8,,-11.1,,-6.0,,,M,,M,1.7,,,
TORONTO CITY CENTRE,2017,12,13,,,,,,,,,,,,,,,
TORONTO CITY CENTRE,2017,12,14,,-5.4,,-14.0,,-9.7,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,12,15,,-2.6,,-8.6,,-5.6,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,12,16,,-2.9,,-7.3,,-5.1,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,12,17,,-3.3,,-10.9,,-7.1,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,12,18,,3.6,,-4.7,,-0.6,,,M,,M,1.7,,,
TORONTO CITY CENTRE,2017,12,19,,,,,,,,,,,,,,,
TORONTO CITY CENTRE,2017,12,20,,3.7,,-2.8,,0.5,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,12,21,,,,,,,,,,,,,,,
TORONTO CITY CENTRE,2017,12,22,,,,,,,,,,,,,,,
TORONTO CITY CENTRE,2017,12,23,,0.8,,-4.4,,-1.8,,,M,,M,2.8,,,
TORONTO CITY CENTRE,2017,12,24,,-0.4,,-4.5,,-2.5,,,M,,M,0.8,,,
TORONTO CITY CENTRE,2017,12,25,,-2.9,,-9.9,,-6.4,,,M,,M,0.7,,,
TORONTO CITY CENTRE,2017,12,26,,-9.8,,-13.8,,-11.8,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,12,27,,-9.7,,-17.4,,-13.6,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,12,28,,-11.3,,-19.0,,-15.2,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,12,29,,-6.9,,-13.4,,-10.2,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,12,30,,-6.7,,-17.7,,-12.2,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2017,12,31,,-13.2,,-19.6,,-16.4,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,1,1,,-7.8,,-18.3,,-13.1,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,1,2,,-6.4,,-11.9,,-9.2,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,1,3,,-4.9,,-10.3,,-7.6,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,1,4,,-7.4,,-19.4,,-13.4,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,1,5,,-14.8,,-20.7,,-17.8,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,1,6,,-15.4,,-22.0,,-18.7,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,1,7,,-0.5,,-17.1,,-8.8,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,1,8,,2.8,,-1.2,,0.8,,,M,,M,0.7,,,
TORONTO CITY CENTRE,2018,1,9,,1.5,,-1.3,,0.1,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,1,10,,3.2,,-1.5,,0.9,,,M,,M,0.7,,,
TORONTO CITY CENTRE,2018,1,11,,10.0,,1.8,,5.9,,,M,,M,8.8,,,
TORONTO CITY CENTRE,2018,1,12,,10.1,,-10.9,,-0.4,,,M,,M,15.3,,,
TORONTO CITY CENTRE,2018,1,13,,-10.8,,-14.1,,-12.5,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,1,14,,-5.3,,-14.5,,-9.9,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,1,15,,-4.7,,-8.1,,-6.4,,,M,,M,0.4,,,
TORONTO CITY CENTRE,2018,1,16,,-2.6,,-8.6,,-5.6,,,M,,M,0.2,,,
TORONTO CITY CENTRE,2018,1,17,,-4.7,,-10.4,,-7.6,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,1,18,,-2.6,,-6.9,,-4.8,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,1,19,,2.9,,-3.2,,-0.2,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,1,20,,4.5,,0.0,,2.3,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,1,21,,3.0,,-0.8,,1.1,,,M,,M,0.4,,,
TORONTO CITY CENTRE,2018,1,22,,2.4,,0.8,,1.6,,,M,,M,12.6,,,
TORONTO CITY CENTRE,2018,1,23,,6.8,,-3.8,,1.5,,,M,,M,1.1,,,
TORONTO CITY CENTRE,2018,1,24,,-3.8,,-10.0,,-6.9,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,1,25,,-0.8,,-10.1,,-5.5,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,1,26,,4.3,,-1.4,,1.5,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,1,27,,6.8,,1.2,,4.0,,,M,,M,1.0,,,
TORONTO CITY CENTRE,2018,1,28,,5.0,,-1.2,,1.9,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,1,29,,-1.0,,-6.1,,-3.6,,,M,,M,2.2,,,
TORONTO CITY CENTRE,2018,1,30,,-6.0,,-11.9,,-9.0,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,1,31,,2.5,,-12.1,,-4.8,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,2,1,,4.6,,-8.9,,-2.2,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,2,2,,-7.7,,-14.4,,-11.1,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,2,3,,0.7,,-8.9,,-4.1,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,2,4,,1.5,,-8.5,,-3.5,,,M,,M,2.1,,,
TORONTO CITY CENTRE,2018,2,5,,-6.0,,-12.0,,-9.0,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,2,6,,-3.5,,-8.1,,-5.8,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,2,7,,-4.1,,-8.1,,-6.1,,,M,,M,5.0,,,
TORONTO CITY CENTRE,2018,2,8,,-5.8,,-9.2,,-7.5,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,2,9,,-2.7,,-8.1,,-5.4,,,M,,M,2.4,,,
TORONTO CITY CENTRE,2018,2,10,,-2.9,,-4.3,,-3.6,,,M,,M,4.5,,,
TORONTO CITY CENTRE,2018,2,11,,-0.3,,-4.6,,-2.5,,,M,,M,2.9,,,
TORONTO CITY CENTRE,2018,2,12,,-1.9,,-8.2,,-5.1,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,2,13,,-1.0,,-11.8,,-6.4,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,2,14,,3.2,,-1.8,,0.7,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,2,15,,7.7,,2.1,,4.9,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,2,16,,5.2,,-4.4,,0.4,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,2,17,,-0.2,,-4.8,,-2.5,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,2,18,,3.4,,-1.3,,1.1,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,2,19,,4.9,,-0.6,,2.2,,,M,,M,14.4,,,
TORONTO CITY CENTRE,2018,2,20,,11.7,,3.6,,7.7,,,M,,M,7.4,,,
TORONTO CITY CENTRE,2018,2,21,,12.1,,-0.9,,5.6,,,M,,M,6.2,,,
TORONTO CITY CENTRE,2018,2,22,,1.4,,-1.7,,-0.2,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,2,23,,6.7,,-0.2,,3.3,,,M,,M,3.2,,,
TORONTO CITY CENTRE,2018,2,24,,6.1,,0.8,,3.5,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,2,25,,9.6,,1.3,,5.5,,,M,,M,4.2,,,
TORONTO CITY CENTRE,2018,2,26,,7.9,,0.4,,4.2,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,2,27,,9.1,,-0.9,,4.1,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,2,28,,13.6,,0.0,,6.8,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,3,1,,4.7,,0.2,,2.5,,,M,,M,3.8,,,
TORONTO CITY CENTRE,2018,3,2,,3.1,,-0.5,,1.3,,,M,,M,0.7,,,
TORONTO CITY CENTRE,2018,3,3,,4.8,,-2.4,,1.2,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,3,4,,2.9,,-2.9,,0.0,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,3,5,,1.4,,-5.1,,-1.9,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,3,6,,2.1,,-0.5,,0.8,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,3,7,,2.6,,-0.1,,1.3,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,3,8,,0.3,,-2.5,,-1.1,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,3,9,,5.7,,-1.8,,2.0,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,3,10,,3.3,,-2.4,,0.5,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,3,11,,4.2,,-3.3,,0.5,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,3,12,,0.7,,-2.6,,-1.0,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,3,13,,3.3,,-2.7,,0.3,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,3,14,,2.1,,-2.8,,-0.4,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,3,15,,5.5,,-3.8,,0.9,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,3,16,,1.1,,-6.3,,-2.6,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,3,17,,6.8,,-4.0,,1.4,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,3,18,,5.9,,-4.1,,0.9,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,3,19,,-0.4,,-6.2,,-3.3,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,3,20,,0.9,,-5.1,,-2.1,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,3,21,,6.6,,-3.3,,1.7,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,3,22,,5.6,,-2.9,,1.4,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,3,23,,5.5,,-3.3,,1.1,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,3,24,,3.1,,-3.9,,-0.4,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,3,25,,,M,-5.9,E,,M,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,3,26,,5.8,,0.4,,3.1,,,M,,M,0.0,,,
TORONTO CITY CENTRE,2018,3,27,,5.4,,2.6,,4.0,,,M,,M,4.8,,,
