Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-04-12,2015,4,12,†,18.5,,-1.0,,8.8,,9.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-04-13,2015,4,13,†,23.5,,3.0,,13.3,,4.7,,0.0,,5.2,,0.0,,5.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-04-14,2015,4,14,†,18.0,,1.5,,9.8,,8.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-04-15,2015,4,15,†,16.0,,2.0,,9.0,,9.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-04-16,2015,4,16,†,19.5,,1.5,,10.5,,7.5,,0.0,,2.0,,0.0,,2.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-04-17,2015,4,17,†,22.0,,8.0,,15.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-04-18,2015,4,18,†,20.0,,4.5,,12.3,,5.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-04-19,2015,4,19,†,13.5,,3.0,,8.3,,9.7,,0.0,,28.0,,0.0,,28.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-04-20,2015,4,20,†,17.0,,4.0,,10.5,,7.5,,0.0,,2.8,,0.0,,2.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-04-21,2015,4,21,†,10.5,,4.5,,7.5,,10.5,,0.0,,3.8,,0.0,,3.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-04-22,2015,4,22,†,7.5,,1.0,,4.3,,13.7,,0.0,,0.4,,0.0,T,0.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-04-23,2015,4,23,†,2.5,,-1.5,,0.5,,17.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-04-24,2015,4,24,†,7.0,,-2.5,,2.3,,15.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-04-25,2015,4,25,†,12.0,,-2.5,,4.8,,13.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-04-26,2015,4,26,†,12.0,,1.0,,6.5,,11.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-04-27,2015,4,27,†,13.5,,4.0,,8.8,,9.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-04-28,2015,4,28,†,18.5,,4.5,,11.5,,6.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-04-29,2015,4,29,†,20.5,,6.5,,13.5,,4.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-04-30,2015,4,30,†,19.5,,5.0,,12.3,,5.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-01,2015,5,1,†,21.5,,6.5,,14.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-02,2015,5,2,†,22.5,,6.0,,14.3,,3.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-03,2015,5,3,†,26.0,,7.0,,16.5,,1.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-04,2015,5,4,†,24.5,,10.0,,17.3,,0.7,,0.0,,0.2,,0.0,,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-05,2015,5,5,†,18.0,,5.0,,11.5,,6.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-06,2015,5,6,†,22.5,,5.0,,13.8,,4.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-07,2015,5,7,†,26.0,,7.0,,16.5,,1.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-08,2015,5,8,†,29.5,,10.0,,19.8,,0.0,,1.8,,3.2,,0.0,,3.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-09,2015,5,9,†,30.0,,13.5,,21.8,,0.0,,3.8,,6.0,,0.0,,6.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-10,2015,5,10,†,27.0,,16.5,,21.8,,0.0,,3.8,,2.2,,0.0,,2.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-11,2015,5,11,†,22.0,,13.0,,17.5,,0.5,,0.0,,5.6,,0.0,,5.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-12,2015,5,12,†,17.0,,13.0,,15.0,,3.0,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-13,2015,5,13,†,14.5,,5.5,,10.0,,8.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-14,2015,5,14,†,18.0,,2.5,,10.3,,7.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-15,2015,5,15,†,17.5,,6.0,,11.8,,6.2,,0.0,,0.6,,0.0,,0.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-16,2015,5,16,†,25.0,,11.5,,18.3,,0.0,,0.3,,0.2,,0.0,,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-17,2015,5,17,†,25.5,,12.0,,18.8,,0.0,,0.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-18,2015,5,18,†,28.0,,13.5,,20.8,,0.0,,2.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-19,2015,5,19,†,17.0,,12.5,,14.8,,3.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-20,2015,5,20,†,17.0,,3.0,,10.0,,8.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-21,2015,5,21,†,20.5,,6.5,,13.5,,4.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-22,2015,5,22,†,15.0,,6.0,,10.5,,7.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-23,2015,5,23,†,23.0,,-0.5,,11.3,,6.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-24,2015,5,24,†,28.0,,11.5,,19.8,,0.0,,1.8,,0.6,,0.0,,0.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-25,2015,5,25,†,27.5,,15.0,,21.3,,0.0,,3.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-26,2015,5,26,†,29.0,,19.5,,24.3,,0.0,,6.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-27,2015,5,27,†,28.5,,19.0,,23.8,,0.0,,5.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-28,2015,5,28,†,26.5,,15.0,,20.8,,0.0,,2.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-29,2015,5,29,†,27.0,,11.5,,19.3,,0.0,,1.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-30,2015,5,30,†,29.0,,16.0,,22.5,,0.0,,4.5,,58.8,,0.0,,58.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-05-31,2015,5,31,†,13.0,,7.0,,10.0,,8.0,,0.0,,12.6,,0.0,,12.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-01,2015,6,1,†,18.5,,6.5,,12.5,,5.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-02,2015,6,2,†,20.0,,6.5,,13.3,,4.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-03,2015,6,3,†,20.0,,6.0,,13.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-04,2015,6,4,†,23.5,,9.0,,16.3,,1.7,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-05,2015,6,5,†,25.5,,12.0,,18.8,,0.0,,0.8,,12.4,,0.0,,12.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-06,2015,6,6,†,19.0,,9.5,,14.3,,3.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-07,2015,6,7,†,23.0,,5.5,,14.3,,3.7,,0.0,,30.0,,0.0,,30.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-08,2015,6,8,†,23.5,,16.0,,19.8,,0.0,,1.8,,4.0,,0.0,,4.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-09,2015,6,9,†,23.0,,15.5,,19.3,,0.0,,1.3,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-10,2015,6,10,†,28.0,,11.0,,19.5,,0.0,,1.5,,3.8,,0.0,,3.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-11,2015,6,11,†,24.5,,13.0,,18.8,,0.0,,0.8,,3.8,,0.0,,3.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-12,2015,6,12,†,17.5,,15.0,,16.3,,1.7,,0.0,,8.6,,0.0,,8.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-13,2015,6,13,†,25.0,,13.5,,19.3,,0.0,,1.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-14,2015,6,14,†,20.5,,14.0,,17.3,,0.7,,0.0,,2.8,,0.0,,2.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-15,2015,6,15,†,27.5,,16.5,,22.0,,0.0,,4.0,,15.6,,0.0,,15.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-16,2015,6,16,†,26.5,,18.5,,22.5,,0.0,,4.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-17,2015,6,17,†,22.0,,13.5,,17.8,,0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-18,2015,6,18,†,26.5,,11.0,,18.8,,0.0,,0.8,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-19,2015,6,19,†,21.5,,15.0,,18.3,,0.0,,0.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-20,2015,6,20,†,24.0,,8.0,,16.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-21,2015,6,21,†,27.5,,17.0,,22.3,,0.0,,4.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-22,2015,6,22,†,27.5,,14.5,,21.0,,0.0,,3.0,,47.4,,0.0,,47.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-23,2015,6,23,†,25.5,,17.5,,21.5,,0.0,,3.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-24,2015,6,24,†,26.5,,13.0,,19.8,,0.0,,1.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-25,2015,6,25,†,22.5,,14.0,,18.3,,0.0,,0.3,,2.8,,0.0,,2.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-26,2015,6,26,†,24.0,,13.0,,18.5,,0.0,,0.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-27,2015,6,27,†,18.5,,14.5,,16.5,,1.5,,0.0,,33.2,,0.0,,33.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-28,2015,6,28,†,17.5,,12.0,,14.8,,3.2,,0.0,,8.2,,0.0,,8.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-29,2015,6,29,†,24.5,,14.5,,19.5,,0.0,,1.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-06-30,2015,6,30,†,19.5,,13.0,,16.3,,1.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-01,2015,7,1,†,22.5,,15.5,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-02,2015,7,2,†,22.5,,12.0,,17.3,,0.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-03,2015,7,3,†,24.0,,8.0,,16.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-04,2015,7,4,†,25.5,,9.5,,17.5,,0.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-05,2015,7,5,†,28.0,,13.5,,20.8,,0.0,,2.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-06,2015,7,6,†,27.5,,15.0,,21.3,,0.0,,3.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-07,2015,7,7,†,29.0,,16.0,,22.5,,0.0,,4.5,,11.0,,0.0,,11.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-08,2015,7,8,†,23.0,,12.0,,17.5,,0.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-09,2015,7,9,†,24.5,,13.0,,18.8,,0.0,,0.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-10,2015,7,10,†,27.5,,11.0,,19.3,,0.0,,1.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-11,2015,7,11,†,29.0,,14.0,,21.5,,0.0,,3.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-12,2015,7,12,†,28.5,,16.0,,22.3,,0.0,,4.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-13,2015,7,13,†,29.0,,15.0,,22.0,,0.0,,4.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-14,2015,7,14,†,26.0,,18.0,,22.0,,0.0,,4.0,,9.6,,0.0,,9.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-15,2015,7,15,†,22.0,,11.5,,16.8,,1.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-16,2015,7,16,†,23.5,,11.0,,17.3,,0.7,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-17,2015,7,17,†,22.5,,14.0,,18.3,,0.0,,0.3,,3.8,,0.0,,3.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-18,2015,7,18,†,31.0,,17.0,,24.0,,0.0,,6.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-19,2015,7,19,†,31.5,,23.5,,27.5,,0.0,,9.5,,3.0,,0.0,,3.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-20,2015,7,20,†,28.5,,14.5,,21.5,,0.0,,3.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-21,2015,7,21,†,25.5,,18.5,,22.0,,0.0,,4.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-22,2015,7,22,†,25.5,,14.0,,19.8,,0.0,,1.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-23,2015,7,23,†,26.0,,12.0,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-24,2015,7,24,†,29.0,,11.0,,20.0,,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-25,2015,7,25,†,30.5,,19.0,,24.8,,0.0,,6.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-26,2015,7,26,†,30.5,,16.5,,23.5,,0.0,,5.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-27,2015,7,27,†,32.5,,17.0,,24.8,,0.0,,6.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-28,2015,7,28,†,33.0,,18.0,,25.5,,0.0,,7.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-29,2015,7,29,†,33.0,,18.0,,25.5,,0.0,,7.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-30,2015,7,30,†,30.0,,21.0,,25.5,,0.0,,7.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-07-31,2015,7,31,†,30.5,,16.0,,23.3,,0.0,,5.3,,1.2,,0.0,,1.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-01,2015,8,1,†,27.0,,16.0,,21.5,,0.0,,3.5,,4.8,,0.0,,4.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-02,2015,8,2,†,29.5,,14.0,,21.8,,0.0,,3.8,,13.4,,0.0,,13.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-03,2015,8,3,†,27.0,,17.0,,22.0,,0.0,,4.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-04,2015,8,4,†,26.0,,17.0,,21.5,,0.0,,3.5,,2.8,,0.0,,2.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-05,2015,8,5,†,23.5,,14.0,,18.8,,0.0,,0.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-06,2015,8,6,†,25.0,,11.5,,18.3,,0.0,,0.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-07,2015,8,7,†,25.0,,13.0,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-08,2015,8,8,†,23.5,,14.0,,18.8,,0.0,,0.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-09,2015,8,9,†,26.0,,12.0,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-10,2015,8,10,†,24.5,,12.0,,18.3,,0.0,,0.3,,55.4,,0.0,,55.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-11,2015,8,11,†,25.5,,17.5,,21.5,,0.0,,3.5,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-12,2015,8,12,†,23.0,,16.5,,19.8,,0.0,,1.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-13,2015,8,13,†,26.5,,10.0,,18.3,,0.0,,0.3,,1.4,,0.0,,1.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-14,2015,8,14,†,27.0,,20.5,,23.8,,0.0,,5.8,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-15,2015,8,15,†,30.5,,18.0,,24.3,,0.0,,6.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-16,2015,8,16,†,30.5,,17.5,,24.0,,0.0,,6.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-17,2015,8,17,†,32.5,,19.5,,26.0,,0.0,,8.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-18,2015,8,18,†,27.0,,20.5,,23.8,,0.0,,5.8,,0.4,,0.0,,0.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-19,2015,8,19,†,29.0,,19.0,,24.0,,0.0,,6.0,,2.0,,0.0,,2.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-20,2015,8,20,†,26.0,,20.5,,23.3,,0.0,,5.3,,11.6,,0.0,,11.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-21,2015,8,21,†,22.5,,15.5,,19.0,,0.0,,1.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-22,2015,8,22,†,25.0,,10.5,,17.8,,0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-23,2015,8,23,†,25.0,,12.0,,18.5,,0.0,,0.5,,1.0,,0.0,,1.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-24,2015,8,24,†,23.5,,17.0,,20.3,,0.0,,2.3,,0.2,,0.0,,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-25,2015,8,25,†,21.0,,14.0,,17.5,,0.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-26,2015,8,26,†,20.5,,15.0,,17.8,,0.2,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-27,2015,8,27,†,20.5,,13.5,,17.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-28,2015,8,28,†,24.0,,9.5,,16.8,,1.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-29,2015,8,29,†,25.0,,13.0,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-30,2015,8,30,†,27.0,,17.5,,22.3,,0.0,,4.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-08-31,2015,8,31,†,29.5,,18.0,,23.8,,0.0,,5.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-01,2015,9,1,†,29.5,,17.5,,23.5,,0.0,,5.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-02,2015,9,2,†,32.0,,18.0,,25.0,,0.0,,7.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-03,2015,9,3,†,30.5,,21.0,,25.8,,0.0,,7.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-04,2015,9,4,†,28.0,,19.0,,23.5,,0.0,,5.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-05,2015,9,5,†,31.0,,17.0,,24.0,,0.0,,6.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-06,2015,9,6,†,31.5,,18.5,,25.0,,0.0,,7.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-07,2015,9,7,†,35.0,,21.5,,28.3,,0.0,,10.3,,0.4,,0.0,,0.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2015-09-08,2015,9,8,†,30.0,,22.5,,26.3,,0.0,,8.3,,4.6,,0.0,,4.6,,0.0,,,,,
